contract_id,brand,model,year,fuel_type,current_value,color,usage,previous_claims,power_hp
CTR_003250,Renault,Megane,2020,Electric,4380.0,White,Mixed,1,106
CTR_003254,Renault,Clio,2018,Hybrid,4045.3,White,Professional,1,111
CTR_003256,Renault,Captur,2012,Gasoline,5175.4,Gray,Personal,1,163
CTR_003259,BMW,X1,2023,Hybrid,26391.34,Red,Professional,1,135
CTR_003261,BMW,Serie1,2018,Hybrid,11204.74,Blue,Mixed,0,135
CTR_003262,Peugeot,308,2018,Diesel,5965.74,White,Professional,0,101
CTR_003265,Renault,Megane,2021,Diesel,8808.0,Red,Professional,0,157
CTR_003269,Volkswagen,Golf,2021,Electric,10831.72,White,Professional,3,191
CTR_003271,Renault,Captur,2023,Diesel,12729.11,Black,Mixed,3,128
CTR_003272,Mercedes,ClasseC,2024,Hybrid,41182.06,Gray,Mixed,0,112
CTR_003273,Volkswagen,Tiguan,2019,Electric,6826.73,Black,Mixed,0,112
CTR_003281,BMW,Serie1,2022,Electric,28163.34,Red,Professional,3,131
CTR_003282,Volkswagen,Tiguan,2015,Diesel,4632.13,Unknown,Personal,1,158
CTR_003285,Volkswagen,Golf,2023,Diesel,8418.145,Blue,Mixed,2,153
CTR_003288,Volkswagen,Golf,2020,Hybrid,10765.0,Blue,Mixed,3,137
CTR_003289,Volkswagen,Golf,2024,Diesel,19463.61,Unknown,Professional,2,105
CTR_003292,Renault,Captur,2024,Diesel,16594.58,Gray,Personal,3,99
CTR_003293,Peugeot,308,2010,Hybrid,4982.45,Unknown,Personal,2,149
CTR_003297,Renault,Clio,2023,Hybrid,14228.0,Black,Professional,1,126
CTR_003298,Renault,Captur,2024,Electric,12680.14,Blue,Mixed,3,88
CTR_003304,Peugeot,208,2020,Hybrid,7618.34,Black,Personal,1,119
CTR_003310,Renault,Captur,2014,Hybrid,4167.0,Gray,Professional,2,137
CTR_003312,Peugeot,308,2021,Hybrid,9303.39,Red,Professional,3,135
CTR_003319,Volkswagen,Tiguan,2011,Gasoline,5788.99,Gray,Professional,3,125
CTR_003320,Renault,Megane,2018,Gasoline,5658.0,Blue,Personal,2,92
CTR_003324,Volkswagen,Golf,2020,Gasoline,12378.0,Red,Personal,3,133
CTR_003327,Renault,Captur,2011,Gasoline,8418.145,Gray,Mixed,2,95
CTR_003330,Volkswagen,Polo,2012,Gasoline,4542.98,Gray,Professional,3,166
CTR_003331,Mercedes,ClasseA,2014,Diesel,4321.66,White,Mixed,3,150
CTR_003334,Peugeot,3008,2021,Gasoline,8369.34,Red,Personal,1,135
CTR_003335,Peugeot,3008,2018,Hybrid,5322.77,Blue,Mixed,0,135
CTR_003340,Volkswagen,Polo,2024,Diesel,19057.98,White,Mixed,0,113
CTR_003343,Renault,Clio,2014,Diesel,4828.07,Unknown,Professional,1,172
CTR_003346,Renault,Megane,2018,Hybrid,5721.15,White,Professional,0,135
CTR_003348,Renault,Clio,2018,Electric,5453.33,Blue,Personal,0,135
CTR_003351,Peugeot,308,2018,Hybrid,4418.55,Red,Mixed,1,126
CTR_003353,Renault,Clio,2018,Hybrid,4342.2,White,Mixed,3,91
CTR_003354,Renault,Captur,2023,Electric,13906.48,Gray,Mixed,1,184
CTR_003355,Peugeot,3008,2010,Hybrid,5907.22,Unknown,Personal,0,74
CTR_003360,Volkswagen,Polo,2024,Electric,17481.14,Gray,Personal,0,97
CTR_003362,Renault,Megane,2018,Diesel,5903.52,White,Professional,3,190
CTR_003366,Volkswagen,Polo,2023,Electric,17105.35,Blue,Professional,2,95
CTR_003370,BMW,X1,2020,Gasoline,30916.21,White,Professional,1,96
CTR_003372,Renault,Captur,2023,Electric,13556.22,Unknown,Mixed,1,98
CTR_003375,Renault,Clio,2019,Hybrid,6507.45,Blue,Personal,2,188
CTR_003382,Renault,Captur,2024,Electric,14812.83,Blue,Mixed,3,135
CTR_003384,Volkswagen,Golf,2013,Gasoline,4314.02,Black,Professional,0,112
CTR_003390,Renault,Megane,2021,Electric,7384.0,Black,Professional,3,140
CTR_003394,Renault,Captur,2019,Electric,5884.73,Gray,Mixed,2,192
CTR_003401,Peugeot,3008,2024,Gasoline,8418.145,Black,Personal,2,90
CTR_003406,Renault,Clio,2020,Electric,5008.61,Black,Professional,0,105
CTR_003410,BMW,Serie1,2021,Diesel,19767.82,Gray,Personal,2,120
CTR_003411,Volkswagen,Golf,2022,Electric,14756.79,Blue,Personal,2,183
CTR_003413,Peugeot,308,2014,Diesel,5194.76,Gray,Mixed,0,154
CTR_003418,Peugeot,308,2013,Electric,6404.56,Blue,Personal,0,197
CTR_003424,BMW,X1,2021,Electric,26308.28,Black,Professional,0,141
CTR_003426,Volkswagen,Golf,2012,Gasoline,5964.0,Red,Professional,2,135
CTR_003431,Volkswagen,Golf,2020,Electric,11497.51,Gray,Professional,2,181
CTR_003432,Peugeot,308,2018,Hybrid,5842.59,Gray,Professional,3,93
CTR_003435,Peugeot,3008,2015,Gasoline,5581.0,Unknown,Personal,0,109
CTR_003438,BMW,Serie1,2016,Electric,5821.0,White,Professional,1,135
CTR_003439,Peugeot,208,2024,Electric,12625.05,Black,Personal,3,69
CTR_003440,Renault,Clio,2023,Gasoline,14594.64,White,Personal,0,137
CTR_003442,Renault,Megane,2022,Electric,9510.3,Blue,Personal,0,121
CTR_003443,Renault,Megane,2022,Electric,10931.41,Red,Personal,1,134
CTR_003452,Renault,Clio,2023,Diesel,12402.93,Gray,Professional,0,174
CTR_003453,Renault,Megane,2024,Electric,8418.145,White,Mixed,2,129
CTR_003454,BMW,Serie1,2022,Diesel,28749.59,Black,Professional,0,185
CTR_003455,Volkswagen,Golf,2023,Hybrid,17878.77,Black,Professional,2,172
CTR_003459,Mercedes,GLA,2017,Diesel,6883.19,Gray,Mixed,3,185
CTR_003460,Peugeot,3008,2021,Electric,9732.05,Gray,Professional,0,187
CTR_003463,Peugeot,3008,2020,Electric,6277.57,Unknown,Mixed,0,195
CTR_003465,BMW,X1,2019,Diesel,14713.0,Black,Personal,1,135
CTR_003467,Renault,Clio,2023,Diesel,12592.03,Red,Professional,1,152
CTR_003472,Renault,Captur,2024,Hybrid,14480.73,Black,Professional,3,165
CTR_003475,Volkswagen,Golf,2019,Hybrid,6404.0,Unknown,Mixed,2,176
CTR_003479,Volkswagen,Polo,2022,Electric,15009.0,White,Personal,3,127
CTR_003483,BMW,Serie3,2022,Diesel,30589.76,Black,Mixed,1,70
CTR_003489,Mercedes,ClasseA,2018,Electric,10449.85,White,Professional,1,179
CTR_003493,Peugeot,308,2019,Electric,5867.72,Gray,Personal,0,147
CTR_003495,Peugeot,3008,2023,Electric,11206.51,White,Personal,0,135
CTR_003497,Renault,Captur,2020,Gasoline,7848.59,Gray,Personal,2,166
CTR_003502,BMW,Serie1,2022,Gasoline,25491.08,Black,Professional,2,145
CTR_003503,Renault,Clio,2022,Hybrid,12270.22,Black,Professional,0,128
CTR_003507,Peugeot,208,2018,Hybrid,4070.88,Blue,Personal,3,95
CTR_003508,BMW,Serie3,2016,Hybrid,5902.0,Red,Personal,1,137
CTR_003509,Renault,Captur,2020,Diesel,7502.49,Unknown,Mixed,0,135
CTR_003510,Volkswagen,Polo,2024,Gasoline,20237.08,White,Mixed,2,135
CTR_003515,Volkswagen,Tiguan,2018,Electric,6465.09,Gray,Mixed,1,129
CTR_003516,Peugeot,3008,2023,Diesel,8418.145,Gray,Personal,2,103
CTR_003518,Peugeot,308,2023,Electric,11663.59,Blue,Professional,2,183
CTR_003519,Peugeot,308,2020,Diesel,5748.85,White,Mixed,3,94
CTR_003520,Renault,Clio,2023,Electric,8418.145,Black,Professional,2,133
CTR_003524,Renault,Clio,2019,Gasoline,6356.7,Blue,Mixed,0,106
CTR_003529,Peugeot,308,2020,Gasoline,10777.88,Gray,Personal,1,194
CTR_003531,Renault,Captur,2018,Gasoline,5304.14,Blue,Mixed,3,145
CTR_003537,Peugeot,3008,2021,Gasoline,9412.37,White,Professional,3,107
CTR_003540,Renault,Clio,2024,Diesel,15723.82,Unknown,Professional,0,97
CTR_003543,Renault,Captur,2024,Gasoline,8418.145,Black,Personal,3,135
CTR_003544,Renault,Clio,2022,Electric,12428.94,Red,Personal,2,175
CTR_003547,Renault,Clio,2018,Gasoline,4670.8,Black,Mixed,3,154
CTR_003551,Volkswagen,Tiguan,2019,Electric,7434.33,White,Mixed,0,185
CTR_003553,Renault,Captur,2018,Hybrid,4356.85,Gray,Personal,2,134
CTR_003555,Renault,Megane,2019,Electric,4495.57,Unknown,Professional,0,188
CTR_003556,Volkswagen,Tiguan,2018,Diesel,5180.54,White,Personal,0,135
CTR_003557,Volkswagen,Tiguan,2018,Diesel,4812.25,Black,Mixed,1,137
CTR_003558,Renault,Captur,2023,Diesel,13493.55,White,Mixed,3,140
CTR_003563,Volkswagen,Tiguan,2021,Diesel,14113.99,Gray,Mixed,2,116
CTR_003567,Renault,Megane,2015,Gasoline,5655.86,Gray,Mixed,3,145
CTR_003569,Peugeot,308,2024,Diesel,12032.65,Gray,Personal,3,151
CTR_003575,Peugeot,208,2020,Gasoline,7336.63,Black,Mixed,1,192
CTR_003578,Peugeot,3008,2015,Diesel,4011.62,Unknown,Professional,3,123
CTR_003581,Volkswagen,Tiguan,2015,Electric,5015.43,Red,Professional,0,99
CTR_003586,Renault,Megane,2023,Electric,14335.59,Black,Personal,2,158
CTR_003589,Mercedes,ClasseA,2020,Electric,20033.65,Black,Professional,2,119
CTR_003590,Peugeot,3008,2014,Hybrid,5747.33,Red,Personal,1,196
CTR_003596,Peugeot,208,2023,Electric,15563.22,Unknown,Mixed,3,130
CTR_003597,Peugeot,208,2018,Diesel,4475.73,Unknown,Mixed,1,132
CTR_003598,Renault,Megane,2022,Electric,8555.22,Unknown,Professional,3,135
CTR_003600,Renault,Clio,2022,Diesel,11659.61,Gray,Professional,0,162
CTR_003603,Renault,Captur,2010,Hybrid,5158.02,Black,Professional,3,142
CTR_003604,Renault,Clio,2010,Diesel,5163.73,Black,Mixed,0,68
CTR_003606,Peugeot,208,2020,Diesel,10796.27,Blue,Mixed,3,104
CTR_003607,BMW,X1,2018,Hybrid,8157.43,Black,Personal,0,128
CTR_003611,Volkswagen,Polo,2019,Electric,9187.42,White,Mixed,0,177
CTR_003612,Volkswagen,Tiguan,2019,Hybrid,7174.61,Unknown,Professional,0,164
CTR_003613,Peugeot,3008,2024,Diesel,12582.63,Red,Professional,0,127
CTR_003615,Renault,Megane,2020,Electric,13697.54,Black,Mixed,2,188
CTR_003620,Renault,Captur,2023,Gasoline,12246.45,Black,Personal,2,128
CTR_003623,Renault,Captur,2013,Hybrid,5525.79,Unknown,Mixed,1,135
CTR_003624,BMW,X1,2023,Hybrid,35751.1,White,Mixed,0,196
CTR_003631,Peugeot,308,2022,Electric,10862.5,Red,Mixed,2,116
CTR_003633,Peugeot,308,2018,Hybrid,4108.0,Red,Personal,0,161
CTR_003637,Renault,Captur,2023,Electric,11103.96,Red,Professional,3,178
CTR_003640,Renault,Clio,2024,Hybrid,11485.99,Gray,Professional,0,123
CTR_003641,Peugeot,308,2024,Electric,12894.93,White,Mixed,3,135
CTR_003645,Peugeot,3008,2018,Hybrid,5697.89,Unknown,Mixed,1,180
CTR_003648,BMW,Serie3,2021,Diesel,26355.13,White,Professional,3,133
CTR_003649,Peugeot,308,2019,Gasoline,6424.59,Gray,Mixed,2,135
CTR_003652,Renault,Captur,2011,Electric,5463.0,Gray,Personal,2,198
CTR_003654,Peugeot,308,2019,Electric,6555.57,Unknown,Professional,0,114
CTR_003656,Volkswagen,Golf,2020,Electric,8833.16,Black,Professional,0,102
CTR_003658,Renault,Clio,2021,Gasoline,7336.85,White,Professional,3,108
CTR_003663,Peugeot,308,2023,Electric,14247.55,Black,Mixed,1,126
CTR_003664,Peugeot,308,2019,Gasoline,4889.8,Unknown,Personal,3,98
CTR_003667,Peugeot,308,2018,Hybrid,5623.51,Red,Mixed,3,135
CTR_003668,Volkswagen,Golf,2018,Diesel,5804.15,Unknown,Professional,1,136
CTR_003676,Peugeot,208,2022,Diesel,9637.61,Blue,Mixed,2,135
CTR_003678,Renault,Captur,2017,Electric,5318.59,Red,Personal,0,100
CTR_003685,Volkswagen,Tiguan,2021,Hybrid,13344.29,Unknown,Mixed,0,132
CTR_003689,BMW,Serie1,2024,Diesel,33268.33,White,Personal,1,104
CTR_003692,Volkswagen,Golf,2022,Hybrid,17131.74,Red,Mixed,2,135
CTR_003694,Peugeot,308,2019,Gasoline,5531.06,Blue,Personal,1,116
CTR_003696,Peugeot,3008,2022,Electric,10843.0,White,Mixed,0,176
CTR_003697,Volkswagen,Golf,2018,Gasoline,6040.44,Unknown,Personal,0,135
CTR_003698,Volkswagen,Tiguan,2021,Hybrid,14090.4,Unknown,Personal,3,167
CTR_003700,Renault,Captur,2014,Electric,5001.83,Black,Mixed,1,94
CTR_003701,Renault,Clio,2023,Electric,9938.72,White,Professional,1,128
CTR_003704,Peugeot,308,2020,Gasoline,6790.07,White,Professional,3,113
CTR_003709,Renault,Clio,2022,Gasoline,8418.145,Black,Personal,0,170
CTR_003711,Volkswagen,Tiguan,2021,Hybrid,14873.64,Red,Mixed,1,151
CTR_003713,Volkswagen,Polo,2012,Hybrid,5787.22,White,Mixed,0,135
CTR_003715,Mercedes,ClasseA,2022,Hybrid,32354.08,Unknown,Personal,0,107
CTR_003718,Renault,Captur,2012,Electric,5418.64,White,Professional,1,157
CTR_003720,Peugeot,3008,2018,Gasoline,5242.0,Blue,Professional,0,91
CTR_003721,Renault,Captur,2017,Diesel,5558.37,Red,Personal,0,104
CTR_003722,Volkswagen,Golf,2020,Diesel,9780.99,Unknown,Professional,2,68
CTR_003724,Peugeot,208,2014,Diesel,5093.0,Blue,Mixed,2,192
CTR_003726,Peugeot,308,2021,Hybrid,10255.33,Blue,Professional,3,135
CTR_003727,BMW,Serie3,2018,Hybrid,9676.24,Red,Personal,0,102
CTR_003730,Renault,Clio,2020,Diesel,8074.01,Blue,Personal,3,129
CTR_003733,Volkswagen,Golf,2020,Hybrid,12199.56,Red,Mixed,1,117
CTR_003735,Peugeot,3008,2020,Hybrid,8311.06,White,Mixed,0,161
CTR_003736,Peugeot,208,2021,Gasoline,7966.74,Red,Mixed,1,119
CTR_003737,Renault,Megane,2021,Gasoline,9355.09,Blue,Personal,3,112
CTR_003742,Volkswagen,Polo,2012,Gasoline,5392.0,Unknown,Mixed,0,134
CTR_003744,Renault,Captur,2022,Diesel,9717.52,Unknown,Personal,1,92
CTR_003752,Renault,Captur,2024,Diesel,8418.145,Unknown,Mixed,0,186
CTR_003757,Renault,Clio,2022,Hybrid,8418.145,Blue,Mixed,0,135
CTR_003758,Volkswagen,Tiguan,2021,Gasoline,8418.145,Blue,Personal,3,135
CTR_003759,Volkswagen,Golf,2013,Diesel,5742.86,Unknown,Professional,3,135
CTR_003761,Mercedes,ClasseC,2020,Gasoline,22984.18,Black,Mixed,3,134
CTR_003764,Peugeot,3008,2023,Electric,12394.1,Red,Mixed,0,191
CTR_003766,Renault,Clio,2021,Diesel,8415.56,Black,Professional,2,92
CTR_003767,Peugeot,208,2024,Electric,12892.59,White,Personal,2,149
CTR_003769,Mercedes,ClasseC,2019,Electric,17644.42,White,Professional,3,129
CTR_003771,Peugeot,3008,2021,Hybrid,8703.16,Red,Professional,1,127
CTR_003774,Peugeot,308,2017,Diesel,4247.02,Blue,Professional,2,109
CTR_003778,Renault,Megane,2022,Electric,8921.55,Black,Mixed,0,92
CTR_003779,Volkswagen,Polo,2015,Diesel,4228.99,Unknown,Professional,1,136
CTR_003781,Peugeot,308,2019,Electric,5393.08,Blue,Personal,3,156
CTR_003785,Volkswagen,Golf,2020,Diesel,5564.71,Red,Personal,0,172
CTR_003786,Renault,Captur,2019,Gasoline,5012.51,Unknown,Mixed,2,135
CTR_003787,BMW,X1,2022,Hybrid,24273.72,Blue,Personal,2,139
CTR_003797,Volkswagen,Polo,2018,Gasoline,6452.75,Gray,Professional,0,175
CTR_003798,Renault,Clio,2018,Gasoline,8418.145,Gray,Personal,3,105
CTR_003805,Renault,Clio,2010,Hybrid,5017.66,White,Mixed,3,172
CTR_003807,Volkswagen,Polo,2020,Diesel,8331.32,Red,Professional,0,135
CTR_003810,Volkswagen,Tiguan,2022,Electric,12659.21,Unknown,Professional,2,99
CTR_003811,Peugeot,308,2019,Diesel,6577.43,Red,Professional,2,95
CTR_003814,Peugeot,208,2019,Diesel,5600.31,Gray,Mixed,3,129
CTR_003818,Volkswagen,Tiguan,2019,Gasoline,7566.37,Black,Professional,3,101
CTR_003821,Volkswagen,Polo,2023,Gasoline,17098.8,Red,Professional,2,177
CTR_003823,Renault,Megane,2021,Hybrid,8062.59,Unknown,Personal,2,95
CTR_003827,Volkswagen,Golf,2023,Electric,19074.01,Blue,Mixed,0,141
CTR_003829,Peugeot,3008,2019,Hybrid,4992.46,White,Personal,0,129
CTR_003830,Renault,Clio,2020,Hybrid,5983.8,Gray,Mixed,2,131
CTR_003833,Renault,Clio,2018,Electric,5323.34,Gray,Professional,1,93
CTR_003835,BMW,Serie3,2019,Diesel,14487.62,Red,Personal,2,111
CTR_003836,Renault,Clio,2014,Gasoline,5527.8,Blue,Personal,0,135
CTR_003838,Peugeot,3008,2020,Hybrid,8418.145,White,Mixed,2,191
CTR_003840,Renault,Captur,2014,Gasoline,4669.64,White,Professional,3,141
CTR_003850,Renault,Clio,2024,Electric,12703.97,Unknown,Personal,3,148
CTR_003852,Peugeot,208,2024,Gasoline,16462.55,Gray,Mixed,2,135
CTR_003856,Volkswagen,Tiguan,2020,Gasoline,9856.81,Gray,Mixed,2,135
CTR_003860,Peugeot,208,2021,Gasoline,10090.96,Red,Mixed,0,148
CTR_003863,Peugeot,3008,2022,Gasoline,11351.57,Black,Mixed,2,199
CTR_003865,Peugeot,208,2024,Gasoline,15417.95,Black,Mixed,3,157
CTR_003869,Volkswagen,Polo,2019,Hybrid,8418.145,Red,Personal,0,135
CTR_003871,Peugeot,308,2023,Electric,11823.29,White,Professional,0,117
CTR_003872,Volkswagen,Golf,2016,Diesel,4119.48,Black,Personal,2,135
CTR_003873,Peugeot,3008,2022,Diesel,9911.02,White,Personal,2,171
CTR_003876,Peugeot,208,2019,Electric,5214.24,Blue,Professional,2,113
CTR_003877,Volkswagen,Polo,2019,Gasoline,9391.49,Black,Mixed,2,143
CTR_003878,Renault,Megane,2022,Gasoline,12501.49,White,Mixed,1,166
CTR_003880,Peugeot,3008,2019,Gasoline,5413.92,Black,Mixed,3,140
CTR_003887,Mercedes,ClasseA,2019,Hybrid,13476.11,Unknown,Professional,2,137
CTR_003889,Mercedes,ClasseA,2018,Hybrid,10222.1,Gray,Mixed,0,152
CTR_003900,Renault,Megane,2019,Diesel,6264.04,Gray,Mixed,3,196
CTR_003901,Peugeot,208,2017,Gasoline,5741.53,White,Mixed,0,116
CTR_003904,Volkswagen,Polo,2021,Gasoline,12805.64,Gray,Personal,1,134
CTR_003907,Peugeot,308,2021,Electric,9754.06,Black,Mixed,3,198
CTR_003910,Volkswagen,Polo,2021,Hybrid,12588.56,White,Professional,0,154
CTR_003912,Volkswagen,Golf,2013,Gasoline,4365.61,Unknown,Personal,0,134
CTR_003913,Renault,Megane,2023,Hybrid,10101.29,Black,Professional,0,91
CTR_003920,Renault,Megane,2012,Electric,8418.145,Gray,Mixed,0,140
CTR_003921,Renault,Megane,2018,Diesel,5597.46,White,Mixed,1,158
CTR_003922,Volkswagen,Golf,2022,Hybrid,16716.03,White,Professional,3,117
CTR_003923,Volkswagen,Polo,2020,Gasoline,23202.36,Blue,Personal,3,135
CTR_003924,Volkswagen,Golf,2010,Hybrid,5627.3,Gray,Personal,0,118
CTR_003925,Volkswagen,Polo,2020,Gasoline,4575.15,Unknown,Professional,3,185
CTR_003926,Peugeot,308,2024,Electric,12700.88,Gray,Personal,1,148
CTR_003931,Peugeot,208,2010,Gasoline,4861.47,Blue,Professional,0,142
CTR_003947,Renault,Captur,2022,Hybrid,9994.4,Gray,Professional,0,135
CTR_003951,Mercedes,ClasseC,2022,Diesel,33179.57,Blue,Mixed,0,116
CTR_003952,Volkswagen,Golf,2018,Gasoline,4632.0,White,Mixed,2,90
CTR_003956,BMW,Serie3,2010,Electric,5886.02,White,Personal,3,170
CTR_003965,Volkswagen,Tiguan,2024,Electric,23657.35,Unknown,Personal,3,192
CTR_003969,Renault,Captur,2019,Hybrid,5145.68,Red,Mixed,0,173
CTR_003970,BMW,Serie3,2020,Gasoline,17719.26,Black,Personal,2,186
CTR_003973,Peugeot,308,2020,Gasoline,9045.0,Unknown,Professional,2,128
CTR_003974,Renault,Clio,2020,Hybrid,6369.36,Blue,Personal,0,150
CTR_003975,Volkswagen,Tiguan,2020,Hybrid,11199.61,Blue,Mixed,0,135
CTR_003977,Peugeot,3008,2023,Gasoline,14315.21,White,Mixed,3,143
CTR_003985,Renault,Clio,2019,Diesel,5003.26,Gray,Professional,3,74
CTR_003993,Renault,Clio,2022,Electric,8538.24,Black,Mixed,1,135
CTR_003995,Peugeot,308,2022,Hybrid,12149.98,Red,Personal,0,135
CTR_003996,Peugeot,208,2023,Diesel,13819.11,Red,Professional,0,121
CTR_004002,Peugeot,308,2018,Electric,5299.42,Blue,Professional,1,135
CTR_004005,Volkswagen,Polo,2018,Electric,4830.43,White,Professional,0,94
CTR_004006,Renault,Captur,2015,Hybrid,5207.47,Blue,Professional,2,93
CTR_004007,Peugeot,3008,2024,Hybrid,15250.05,Black,Professional,3,110
CTR_004009,Renault,Megane,2023,Gasoline,12086.19,Gray,Personal,0,168
CTR_004013,Volkswagen,Tiguan,2020,Gasoline,11552.0,Blue,Professional,1,88
CTR_004014,Peugeot,308,2023,Gasoline,12610.21,Blue,Professional,3,188
CTR_004017,Peugeot,3008,2020,Hybrid,7342.19,Blue,Mixed,3,110
CTR_004019,Volkswagen,Tiguan,2011,Gasoline,5082.01,White,Professional,1,90
CTR_004020,Peugeot,208,2022,Gasoline,13425.52,Gray,Mixed,0,131
CTR_004023,Peugeot,3008,2022,Diesel,10689.81,Red,Personal,0,159
CTR_004024,Peugeot,308,2023,Hybrid,12911.34,Gray,Personal,2,135
CTR_004026,Volkswagen,Tiguan,2021,Electric,8418.145,White,Personal,1,135
CTR_004028,Volkswagen,Golf,2023,Electric,8418.145,Black,Personal,2,142
CTR_004030,Peugeot,208,2024,Diesel,15602.96,Unknown,Personal,3,137
CTR_004031,Peugeot,308,2021,Hybrid,10339.96,Red,Professional,1,107
CTR_004033,Volkswagen,Tiguan,2018,Gasoline,4806.0,Blue,Personal,1,135
CTR_004034,Renault,Captur,2021,Gasoline,8113.33,Black,Mixed,2,183
CTR_004039,Volkswagen,Polo,2022,Gasoline,13414.35,Gray,Mixed,2,193
CTR_004044,Peugeot,3008,2020,Hybrid,12664.96,Gray,Mixed,2,135
CTR_004045,Volkswagen,Golf,2022,Diesel,12704.57,Unknown,Personal,2,133
CTR_004047,BMW,X1,2024,Gasoline,31527.24,White,Professional,1,135
CTR_004052,Volkswagen,Golf,2018,Hybrid,5616.55,White,Professional,1,135
CTR_004059,BMW,Serie1,2012,Gasoline,4175.65,Unknown,Personal,2,108
CTR_004064,Peugeot,3008,2017,Gasoline,4022.11,Unknown,Personal,3,124
CTR_004065,BMW,Serie1,2012,Hybrid,5382.28,Black,Professional,1,127
CTR_004068,Volkswagen,Golf,2021,Electric,14719.68,White,Personal,2,149
CTR_004070,Mercedes,ClasseC,2018,Diesel,8997.7,White,Mixed,3,82
CTR_004077,Renault,Megane,2023,Diesel,10095.18,Black,Personal,0,101
CTR_004083,Volkswagen,Polo,2024,Hybrid,17754.97,White,Personal,0,135
CTR_004084,Renault,Megane,2020,Electric,8462.79,White,Personal,0,103
CTR_004089,Renault,Clio,2022,Gasoline,11290.01,Blue,Professional,1,161
CTR_004093,Renault,Captur,2019,Diesel,6283.2,Unknown,Personal,2,137
CTR_004094,Renault,Captur,2022,Diesel,12918.77,Red,Personal,3,163
CTR_004095,Renault,Captur,2018,Diesel,5966.05,Blue,Professional,1,108
CTR_004097,Peugeot,308,2021,Gasoline,11328.6,Blue,Personal,3,135
CTR_004100,Renault,Captur,2010,Hybrid,4134.61,Unknown,Personal,3,135
CTR_004101,Mercedes,GLA,2019,Hybrid,12945.21,Blue,Personal,0,125
CTR_004106,Peugeot,308,2012,Electric,4994.14,Gray,Mixed,3,98
CTR_004107,Peugeot,208,2021,Gasoline,8723.43,Unknown,Mixed,2,123
CTR_004110,Peugeot,208,2022,Hybrid,11420.82,Black,Mixed,0,139
CTR_004113,Peugeot,308,2020,Electric,6522.9,Blue,Professional,1,169
CTR_004117,Peugeot,308,2020,Electric,9983.22,Black,Professional,0,93
CTR_004119,Volkswagen,Golf,2020,Electric,8418.145,Gray,Professional,0,135
CTR_004124,Renault,Megane,2018,Diesel,5104.23,Red,Mixed,0,104
CTR_004127,Renault,Captur,2021,Electric,8834.81,Blue,Professional,1,118
CTR_004128,Peugeot,308,2023,Gasoline,13033.65,Gray,Personal,0,180
CTR_004129,BMW,Serie1,2020,Gasoline,19047.89,White,Professional,1,135
CTR_004131,Mercedes,ClasseA,2024,Hybrid,40725.46,Unknown,Personal,3,144
CTR_004134,Renault,Clio,2023,Hybrid,12232.47,Unknown,Professional,0,197
CTR_004137,Peugeot,3008,2018,Hybrid,8418.145,Black,Personal,3,154
CTR_004145,Peugeot,308,2020,Hybrid,8626.0,Red,Professional,0,198
CTR_004146,Peugeot,308,2013,Diesel,5814.5,Unknown,Personal,0,79
CTR_004150,Peugeot,208,2018,Diesel,4782.77,Blue,Professional,3,135
CTR_004151,Volkswagen,Polo,2023,Electric,16996.84,White,Personal,0,111
CTR_004155,Peugeot,308,2016,Electric,4197.06,Black,Mixed,0,112
CTR_004156,Volkswagen,Tiguan,2014,Gasoline,5312.0,Blue,Professional,0,170
CTR_004157,Volkswagen,Polo,2022,Hybrid,16937.62,Unknown,Personal,2,102
CTR_004158,Volkswagen,Golf,2015,Diesel,8418.145,Blue,Professional,1,103
CTR_004161,Volkswagen,Golf,2018,Hybrid,4873.16,White,Mixed,1,135
CTR_004162,Volkswagen,Tiguan,2010,Hybrid,5685.23,White,Mixed,3,135
CTR_004173,Peugeot,3008,2015,Diesel,5135.89,Gray,Professional,0,91
CTR_004175,Renault,Megane,2015,Hybrid,5876.64,Black,Mixed,0,127
CTR_004180,BMW,Serie1,2024,Gasoline,32501.83,Red,Professional,0,145
CTR_004184,BMW,X1,2024,Diesel,34843.19,Blue,Personal,2,130
